269  0.007990738852431109 "called"
270  0.007972901438285397 "does"
271  0.007964900737866163 "name"
272  0.007920076336120161 "another"
273  0.00787716952054314 "book"
274  0.007873441608792628 "given"
275  0.007799313542344457 "anything"
276  0.007796431469254917 "For"
277  0.007743540631887328 "gave"
278  0.007731008382158822 "heart"
279  0.00770865762510685 "taken"
280  0.007630834031158287 "voice"
281  0.007606396560605689 "brought"
282  0.007606291431624467 "present"
283  0.007605394071069357 "best"
284  0.007583625753947142 "feet"
285  0.007563948709288604 "need"
286  0.007489343614680556 "enough"
287  0.007436439401510121 "year"
288  0.00735724618407237 "How"
289  0.007346081351904037 "home"
290  0.007273235952693352 "matter"
291  0.007266054407196988 "why"
292  0.00716363557592681 "morning"
293  0.007131791055895479 "known"
294  0.007122161463546798 "half"
295  0.006954796506364963 "soon"
296  0.006922113693587283 "seemed"
297  0.006897803467018226 "woman"
298  0.0068894770477984 "true"
299  0.006874137564722511 "water"
300  0.006816635955579015 "Now"
301  0.006784228758507301 "On"
302  0.006747239837590083 "word"
303  0.006741671784581586 "p"
304  0.006740524076372378 "least"
305  0.006700316607283432 "replied"
306  0.006698426065230685 "says"
307  0.006697021511939958 "set"
308  0.006693526382849304 "each"
309  0.006620765219380505 "reason"
310  0.006585183504882001 "feel"
311  0.006539214615293246 "use"
312  0.006532735350269519 "however"
313  0.006437335839644599 "since"
314  0.006431233568917293 "words"
315  0.006404731053993361 "1"
316  0.006354559570566728 "others"
317  0.006349222426077992 "His"
318  0.006311489984536384 "help"
319  0.006266760145289109 "around"
320  0.006253402774697121 "point"
321  0.006248610303095046 "mean"
322  0.006248354152492688 "cannot"
323  0.006229556905372058 "power"
324  0.006226262645916726 "mother"
325  0.006216991379880427 "looking"
326  0.006186962305118969 "don't"
327  0.006164253900283384 "didn’t"
328  0.006151901499937834 "new"
329  0.006151455307312546 "quite"
330  0.006146505463543671 "ground"
331  0.006098366388155731 "My"
332  0.006054331640103933 "hear"
333  0.006036699810724118 "CHAPTER"
334  0.005963733821009047 "light"
335  0.005960251885884077 "against"
336  0.005959761209505754 "Ross"
337  0.005907174567024453 "bed"
338  0.005903330725297998 "subject"
339  0.005890354164018172 "cried"
340  0.005885778371308785 "small"
341  0.005844704785276818 "wanted"
342  0.005817132568149636 "next"
343  0.005816993683069351 "held"
344  0.005803358414202191 "kind"
345  0.005790047532270423 "during"
346  0.005783940599359971 "really"
347  0.005774295206854603 "table"
348  0.005750894887103853 "I’m"
349  0.005688867550669832 "body"
350  0.00559698544599387 "used"
351  0.005595089380046514 "both"
352  0.005590746921056107 "five"
353  0.005554831356011373 "understand"
354  0.005503808144239222 "leave"
355  0.005463714807434425 "myself"
356  0.00545360855386989 "sent"
357  0.005445202187591779 "therefore"
358  0.00543815915793769 "Do"
359  0.005376935997692449 "between"
360  0.005355096028813027 "keep"
361  0.005353867849919102 "air"
362  0.005342832744085533 "open"
363  0.005317750164371088 "care"
364  0.005314090344613814 "nature"
365  0.005308089138432717 "gone"
366  0.005303295265244182 "didn't"
367  0.005277613708356009 "hour"
368  0.005273276416051679 "speak"
369  0.005241538212855891 "boy"
370  0.005237730047195275 "large"
371  0.005221563308658129 "rest"
372  0.005174765143168351 "\\\\\\\"I"
373  0.005169603196835873 "second"
374  0.005120365832284252 "wish"
375  0.005118843809252895 "until"
376  0.005114398658002738 "seems"
377  0.005098489308441553 "letter"
378  0.005086985139781988 "To"
379  0.00508553414637134 "stood"
380  0.005080655115394316 "perhaps"
381  0.005075131737888213 "sat"
382  0.005039409395502453 "2"
383  0.005039043142055095 "arms"
384  0.005021288580997168 "death"
385  0.005013071843742761 "passed"
386  0.005011638911517195 "hope"
387  0.004994116089586121 "girl"
388  0.004962361959157522 "dear"
389  0.004959490645856335 "answered"
390  0.004930991888224673 "hundred"
391  0.00492462350117662 "children"
392  0.004914808799496656 "doubt"
393  0.004911621791801837 "war"
394  0.004910213000257387 "almost"
395  0.004878003641287135 "indeed"
396  0.004843474935072054 "\\\\\\\\\\\\\\\"I"
397  0.00480735297549208 "possible"
398  0.004792030077051901 "question"
399  0.004784021781018091 "twenty"
400  0.004701349449078959 "friend"
401  0.004699254632043601 "close"
402  0.004699183755120334 "ask"
403  0.004673282815709223 "doing"
404  0.004638295665064538 "…"
405  0.004619822882945295 "having"
406  0.004617012928543106 "times"
407  0.004611413330053651 "3"
408  0.004587815562691679 "story"
409  0.004587134024064927 "read"
410  0.004580714904391361 "money"
411  0.00451085713781688 "opened"
412  0.004494229002224988 "city"
413  0.004477577118530795 "answer"
414  0.00443430856723779 "return"
415  0.004429659049631523 "received"
416  0.004424419832765478 "account"
417  0.00442328634204127 "else"
418  0.004421479104839673 "means"
419  0.004409406973879327 "white"
420  0.004407093994474929 "All"
421  0.004386648070178403 "already"
422  0.004381161849094595 "sea"
423  0.004376322034851752 "short"
424  0.00435062826303531 "idea"
425  0.004311415452855399 "four"
426  0.004262349922111362 "happened"
427  0.004233169818837795 "later"
428  0.004229227698346496 "herself"
429  0.00421452093567542 "sight"
430  0.00421426852014078 "O"
431  0.004213924881117731 "full"
432  0.004213294592544198 "family"
433  0.004210651491228517 "D"
434  0.00420916772666835 "returned"
435  0.004196178101487338 "fire"
436  0.004183679871962173 "different"
437  0.004161633209525629 "son"
438  0.004160321819200037 "less"
439  0.004159107277909651 "lost"
440  0.004151408596545838 "Is"
441  0.004148862617364247 "age"
442  0.004126280489703242 "05"
443  0.00412319014370152 "N"
444  0.004100740746607476 "child"
445  0.004094757876808012 "S"
446  0.004082854897625888 "form"
447  0.004079904695874227 "whether"
448  0.004077621654399271 "shook"
449  0.004065002388586195 "reached"
450  0.004050773295133373 "manner"
451  0.004039816197999026 "state"
452  0.004028335855609328 "behind"
453  0.004019067411112296 "kept"
454  0.004018725044763909 "earth"
455  0.004015020145207818 "purpose"
456  0.00400901535368495 "4"
457  0.004002797925741612 "town"
458  0.003997215417621636 "added"
459  0.003994772535134891 "truth"
460  0.003969499232458085 "certain"
461  0.003954596300660292 "friends"
462  0.003911833336390018 "One"
463  0.003905723476167402 "...."
464  0.00390364004978852 "necessary"
465  0.003894542433410809 "wife"
466  0.00388981387899715 "women"
467  0.00388014376077092 "order"
468  0.003872654334439396 "alone"
469  0.003871434214442976 "mouth"
470  0.00384025694637819 "Not"
471  0.003829172837848362 "ago"
472  0.003828081505439221 "i"
473  0.003809013679246963 "person"
474  0.003790395495327415 "dead"
475  0.003783174830354651 "hard"
476  0.003779541330052194 "themselves"
477  0.003778111137706496 "smile"
478  0.003772299987874852 "After"
479  0.003735459786797243 "high"
480  0.003723220168719304 "window"
481  0.003705073682762065 "along"
482  0.003704704598608049 "began"
483  0.003699722688583673 "ought"
484  0.003668633503880833 "suppose"
485  0.003667176924193304 "together"
486  0.003653775559368965 "poor"
487  0.003651465038455814 "dark"
488  0.003649410534124918 "often"
489  0.003649069614253631 "within"
490  0.003648164103400694 "..."
491  0.003647761177969191 "attention"
492  0.003646512532142209 "turn"
493  0.003644348185305257 "met"
494  0.003642950691072922 "seem"
495  0.003623925482604499 "England"
496  0.003621453021872658 "remember"
497  0.003619420844026315 "call"
498  0.003617057000129109 "history"
499  0.003602806953768506 "coming"
500  0.00360158257767932 "chair"
501  0.003593607250541329 "arm"
502  0.003581978403996598 "general"
503  0.003548285155505648 "past"
504  0.003546646184593728 "above"
505  0.00352366951074297 "top"
506  0.003499242624930441 "round"
507  0.003487716929859959 "saying"
508  0.003482263639498341 "minutes"
509  0.003475952417820723 "H"
510  0.003471717030572425 "number"
511  0.003465994402200826 "walked"
512  0.003462463097005407 "placed"
513  0.00346201102478559 "evening"
514  0.003460143733735418 "F"
515  0.003445052652182618 "among"
516  0.003434239789081161 "business"
517  0.00343112684241203 "John"
518  0.003429084379297799 "talk"
519  0.003424823015645541 "carried"
520  0.00342161443550801 "bring"
521  0.003385441117094021 "rather"
522  0.003383018872110732 "till"
523  0.003362908091001597 "I’ll"
524  0.003360208432532497 "impossible"
525  0.00335328440299191 "followed"
526  0.003349263154532602 "direction"
527  0.003334822018701525 "English"
528  0.003323049429079127 "bad"
529  0.00331998297867335 "glad"
530  0.003319895163565 "try"
531  0.003312656955283569 "front"
532  0.003301862415105217 "Ah"
533  0.003301552014342945 "can’t"
534  0.003298829902472551 "W"
535  0.003293984291905408 "able"
536  0.00329075592661431 "spoke"
537  0.003288260864311204 "land"
538  0.003284371221276887 "view"
539  0.003251922653954768 "public"
540  0.00325090423040081 "hold"
541  0.003230103495899594 "King"
542  0.003214752058036138 "show"
543  0.003206754433073483 "probably"
544  0.003204652046433603 "period"
545  0.003194828009717322 "Where"
546  0.003194769813582286 "sense"
547  0.003190321076429345 "Here"
548  0.003174673833051294 "fell"
549  0.003169026709992805 "5"
550  0.003165948396223317 "hours"
551  0.003158321196218179 "C"
552  0.003155891060738664 "Pitch"
553  0.003151327041677255 "floor"
554  0.00314743484067191 "French"
555  0.003145522223105668 "tried"
556  0.003136679976940393 "Jim"
557  0.003134338386812394 "interest"
558  0.003092972105337901 "Come"
559  0.003085624472542065 "middle"
560  0.003082740842394254 "thousand"
561  0.003068813653512127 "entered"
562  0.003067576969635963 "fear"
563  0.003055834960856825 "smiled"
564  0.003049018828518147 "Illustration"
565  0.003046487120643334 "lay"
566  0.003046243357163442 "taking"
567  0.00303713190045353 "making"
568  0.003026876599685063 "position"
569  0.003022211662389261 "law"
570  0.003013156128907087 "clear"
571  0.003013084451756264 "distance"
572  0.00298704589950983 "led"
573  0.002986748367032488 "cause"
574  0.002982542070854474 "near"
575  0.002981397509575625 "$"
576  0.002978241915659566 "character"
577  0.002976710473210905 "sound"
578  0.002973203218964926 "black"
579  0.002965854048603761 "lips"
580  0.00296258452685391 "late"
581  0.002959802566602395 "human"
582  0.002939924706043366 "early"
583  0.00293932698408723 "nodded"
584  0.002926142264667474 "sir"
585  0.002925885880342888 "sorry"
586  0.002923951240585531 "deal"
587  0.002919142156363821 "nor"
588  0.002915529024783789 "It’s"
589  0.002914885567489436 "hair"
590  0.002914695482582658 "soul"
591  0.002907867827758037 "ten"
592  0.00290004470017845 "E"
593  0.002899932950171049 "road"
594  0.002890510729334604 "church"
595  0.002887407621239784 "live"
596  0.00286914217333916 "eye"
597  0.002865619303104292 "easy"
598  0.002851900463780874 "J"
599  0.002845903769255839 "brother"
600  0.002843927876782001 "ready"
601  0.00284158390577639 "everything"
602  0.002840615196808128 "knowledge"
603  0.002816473296738746 "common"
604  0.002809601740836777 "either"
605  0.002809046328282358 "‐"
606  0.0028077119137341 "laid"
607  0.002802275291120417 "river"
608  0.002800946815709628 "cold"
609  0.002798497203421861 "written"
610  0.002794714524441406 "happy"
611  0.002788323917844827 "18"
612  0.002786253066069293 "corner"
613  0.002783828227518224 "six"
614  0.002782101919643119 "wrong"
615  0.002781786156988915 "following"
616  0.002779767925984116 "deep"
617  0.002777146209311653 "beautiful"
618  0.002775514131560914 "Of"
619  0.002769090127118064 "fine"
620  0.002758571841911315 "By"
621  0.002756141055789757 "expected"
622  0.00273756611048702 "yes"
623  0.002736704295897181 "wall"
624  0.002730626644787551 "Let"
625  0.002730207418481027 "foot"
626  0.00272808607893198 "exclaimed"
627  0.002712284262143464 "become"
628  0.002708490633888957 "certainly"
629  0.002705973501855409 "continued"
630  0.002705793276705812 "lady"
631  0.002704545586940859 "latter"
632  0.002701761777514244 "change"
633  0.002700568805416024 "Good"
634  0.002699563010955363 "10"
635  0.002690469636525694 "afraid"
636  0.002687496185149726 "it’s"
637  0.002681029475993796 "effect"
638  0.00268081472636836 "knows"
639  0.002678423551647414 "Mrs"
640  0.002674431169656192 "shoulder"
641  0.002672746414404191 "closed"
642  0.002661466664780079 "Chapter"
643  0.002657056897368722 "wasn't"
644  0.002639736809737381 "cut"
645  0.002638013194122461 "object"
646  0.002633926682644925 "line"
647  0.002614048363272202 "according"
648  0.002608476845737924 "caught"
649  0.002594866481011255 "ran"
650  0.002593453952984416 "sun"
651  0.002586378943707698 "feeling"
652  0.00258285986145968 "longer"
653  0.002579188054832396 "With"
654  0.002567706386206467 "breath"
655  0.002566505509849618 "months"
656  0.002562370815723307 "United"
657  0.002558057223811888 "respect"
658  0.002544621707820882 "strong"
659  0.002542389522212635 "Who"
660  0.002533321597003512 "London"
661  0.002527511843427433 "laughed"
662  0.002519303825215462 "chance"
663  0.002515401499690271 "several"
664  0.00250798473072315 "king"
665  0.002503100831932138 "Times.="
666  0.002490561875427961 "16"
667  0.002488765518877376 "Lord"
668  0.002482506448574461 "6"
669  0.002479485037714595 "neck"
670  0.002469848654755487 "result"
671  0.002449241352249081 "whose"
672  0.00244867055309756 "Footnote"
673  0.002441103681664637 "service"
674  0.002430501496176697 "edge"
675  0.00242487325927013 "thinking"
676  0.002413874034377916 "supposed"
677  0.002411494196796898 "length"
678  0.002403242541138943 "meet"
679  0.002400771782933801 "beginning"
680  0.002397964274349623 "That’s"
681  0.002389574732626155 "drew"
682  0.00238713566512551 "spirit"
683  0.002385902543340122 "became"
684  0.002384632107367178 "started"
685  0.002379181787980884 "itself"
686  0.00237154906234915 "third"
687  0.002370890581109211 "occasion"
688  0.00236754552093681 "sleep"
689  0.002363582003855165 "won’t"
690  0.002359785420499385 "stand"
691  0.002353954899654195 "horse"
692  0.002348701848957936 "B"
693  0.002346204017986356 "blood"
694  0.002343720428419236 "miles"
695  0.002338242607272557 "hardly"
696  0.002337851731488521 "New"
697  0.002337817238646705 "free"
698  0.0023354171111562 "France"
699  0.002327084336781191 "bit"
700  0.002326677229105465 "low"
701  0.00231943223717002 "pleasure"
702  0.002318970244997841 "nearly"
703  0.002314587543287783 "died"
704  0.00231404772421733 "although"
705  0.002312407600358925 "cases"
706  0.002311639133260561 "----"
707  0.00231107310820276 "raised"
708  0.002305777045910179 "real"
709  0.002300900056556424 "meant"
710  0.00229582356725174 "author"
711  0.002295176260651038 "stopped"
712  0.00229395586160376 "especially"
713  0.00229009447513739 "parts"
714  0.002289101872462834 "M"
715  0.002287463981449286 "tree"
716  0.002272691665153952 "wasn’t"
717  0.002263489997210284 "sort"
718  0.002263083630114148 "Her"
719  0.002262716626268051 "ii"
720  0.002261706357021781 "difficult"
721  0.002260447151730517 "thus"
722  0.002258680132724871 "morrow"
723  0.002253390038095889 "Are"
724  0.002248221981110396 "silence"
725  0.002246851683452087 "11"
726  0.002246032956597786 "pulled"
727  0.002241975058126427 "presence"
728  0.002238322299699735 "future"
729  0.002235910509597537 "run"
730  0.0022309678484186 "spent"
731  0.002218447320601059 "opinion"
732  0.002208592986762552 "From"
733  0.002201388745750837 "Fig"
734  0.002200230179283506 "sides"
735  0.002191573059655132 "trouble"
736  0.002188230940987715 "school"
737  0.002178111435220843 "neither"
738  0.002173964140498992 "important"
739  0.002163959165855912 "9"
740  0.002152665076323392 "makes"
741  0.002151150617484566 "stop"
742  0.002149303103823626 "loved"
743  0.002148314747713634 "regard"
744  0.002147673664039987 "circumstances"
745  0.00214751375926671 "week"
746  0.002144183262512712 "comes"
747  0.002143396107965593 "red"
748  0.002140690695009577 "moved"
749  0.002140172517504259 "send"
750  0.002139558438362284 "lived"
751  0.002134688879217006 "greater"
752  0.002133494359787233 "stay"
753  0.00213152581534375 "force"
754  0.002122899316515035 "instance"
755  0.00211964133453791 "party"
756  0.002119137813626133 "duty"
757  0.002116246248555431 "sitting"
758  0.002101279930272394 "bottom"
759  0.002091593354540553 "government"
760  0.002090482923872216 "none"
761  0.002089283100665756 "7"
762  0.002088420162105704 "pay"
763  0.00208757833030943 "art"
764  0.002086507313563434 "boys"
765  0.002081259787953843 "suddenly"
766  0.002075905784194991 "8"
767  0.002073924474464929 "inches"
768  0.002070259715458738 "\\\\\\\"You"
769  0.002065961730562867 "natural"
770  0.002064369421137754 "wait"
771  0.002063887266903444 "across"
772  0.002062620876514197 "office"
773  0.002052265828612411 "act"
774  0.002046011575921142 "considered"
775  0.002037398236125792 "I'm"
776  0.002035275042761739 "appeared"
777  0.002028297707780507 "whatever"
778  0.002020920683055255 "likely"
779  0.002011109692674492 "please"
780  0.002009669341884706 "thee"
781  0.001994490245648043 "volume"
782  0.001993545705012004 "minute"
783  0.001992216119049123 "{"
784  0.001990331033747923 "ship"
785  0.001988080671668363 "\\\\\\\"
786  0.001982245592037587 "daughter"
787  0.001982214261584644 "couldn’t"
788  0.00198021641047855 "Did"
789  0.001979690324236197 "living"
790  0.001975362599181197 "II"
791  0.001974960972029569 "century"
792  0.001969281365139458 "husband"
793  0.001969109674862366 "surprised"
794  0.001952492456403937 "member"
795  0.001948650411622947 "married"
796  0.001945320971436971 "strange"
797  0.001941457202314498 "yourself"
798  0.001941250050490113 "stared"
799  0.001940085394116259 "aware"
800  0.001938874583557988 "pocket"
801  0.001935900721571366 "wonder"
802  0.001935212199110702 "street"
803  0.00193192151077622 "drawing"
804  0.001927814567378929 "rose"
805  0.001923343918947812 "\"I"
806  0.001922635704944065 "I’ve"
807  0.001919923978408502 "thirty"
808  0.001917916046635128 "threw"
809  0.001916541418286809 "north"
810  0.001908144616289409 "–"
811  0.001903348496813712 "contrary"
812  0.001901905018038689 "pretty"
813  0.001901889383047405 "standing"
814  0.001901337214717122 "forward"
815  0.001900507360712248 "wide"
816  0.001899512451022999 "North"
817  0.001896914406129621 "arrived"
818  0.001894167280267187 "Don’t"
819  0.00189149209820307 "sometimes"
820  0.001887134294628507 "note"
821  0.001885550839596371 "shown"
822  0.001881314435835557 "killed"
823  0.001880377166943727 "surface"
824  0.001879246955276069 "\\\"I"
825  0.001874294006660906 "fall"
826  0.001871649749727063 "field"
827  0.001870652398250568 "master"
828  0.001870130438474558 "scene"
829  0.001864642923653961 "tears"
830  0.001863807147412004 "instant"
831  0.001861389672886962 "surprise"
832  0.001845329398755735 "village"
833  0.001843522081884954 "=N"
834  0.001837730092040178 "former"
835  0.001836984516092789 "peace"
836  0.001835478570525914 "shoulders"
837  0.00182867619157642 "summer"
838  0.001827061071041566 "big"
839  0.001826446085456717 "blue"
840  0.001823977544549887 "sighed"
841  0.001816386373542043 "turning"
842  0.001816260572192949 "T"
843  0.001813649074406846 "pass"
844  0.00181272077643638 "strength"
845  0.001810441044406815 "language"
846  0.001806260767358361 "towards"
847  0.001798798489465374 "giving"
848  0.001798282216043941 "condition"
849  0.001795547887050428 "o’clock"
850  0.001794278960640095 "spot"
851  0.001790480550591086 "forget"
852  0.00178965763037156 "notice"
853  0.001788997215457687 "trees"
854  0.001781338623337395 "guess"
855  0.001770330345854062 "watched"
856  0.001769527708291015 "army"
857  0.001767687769650878 "trying"
858  0.001767351451027645 "happen"
859  0.001757645470905912 "figure"
860  0.001755990901927792 "sister"
861  0.001755823911683348 "covered"
862  0.001755685203726996 "P"
863  0.001754953593900234 "class"
864  0.001744377243676811 "These"
865  0.001743241340799382 "finally"
866  0.001742303216850143 "needed"
867  0.00173972988724286 "places"
868  0.001732415130878055 "winter"
869  0.001732224224083413 "wished"
870  0.001730583716199472 "waiting"
871  0.001730041933502317 "State"
872  0.001729965252510559 "save"
873  0.001729839091238822 "shut"
874  0.001726974067003155 "seat"
875  0.001723623332281471 "appears"
876  0.001720987161280833 "However"
877  0.001718755944968789 "danger"
878  0.00171416472020996 "gives"
879  0.001711882374257995 "single"
880  0.001711485008552113 "Church"
881  0.001707885444967986 "paid"
882  0.001704627514212244 "influence"
883  0.001702321065542967 "degree"
884  0.001698042330009756 "Sir"
885  0.001687136183854872 "battle"
886  0.001680627856730516 "See"
887  0.001678726544866129 "seeing"
888  0.001678463731156748 "south"
889  0.001676623316696503 "R"
890  0.001674986874729084 "appearance"
891  0.001673414687580697 "expression"
892  0.001670666763477497 "importance"
893  0.001669289926131713 "}"
894  0.001667757474751224 "fellow"
895  0.001666239030315546 "step"
