0	-29.941	0
1	-29.823	0
2	-29.705	0
3	-29.587	0
4	-29.469	0
5	-29.351	0
6	-29.233	0
7	-29.115	0
8	-28.997	0
9	-28.879	0
10	-28.761	0
11	-28.643	0
12	-28.525	0
13	-28.407	0
14	-28.289	0
15	-28.171	0
16	-28.053	0
17	-27.935	0
18	-27.817	0
19	-27.699	0
20	-27.581	0
21	-27.463	0
22	-27.345	0
23	-27.227	0
24	-27.109	0
25	-26.991	1
26	-26.873	0
27	-26.755	2
28	-26.637	0
29	-26.519	0
30	-26.401	0
31	-26.283	1
32	-26.165	0
33	-26.047	3
34	-25.929000000000002	1
35	-25.811	3
36	-25.693	3
37	-25.575	2
38	-25.457	1
39	-25.339	5
40	-25.221	1
41	-25.103	5
42	-24.985	13
43	-24.867	5
44	-24.749000000000002	8
45	-24.631	16
46	-24.512999999999998	10
47	-24.395	8
48	-24.277	8
49	-24.159	12
50	-24.041	11
51	-23.923000000000002	15
52	-23.805	15
53	-23.687	19
54	-23.569	19
55	-23.451	34
56	-23.333	15
57	-23.215	34
58	-23.097	46
59	-22.979	44
60	-22.861	39
61	-22.743000000000002	53
62	-22.625	54
63	-22.507	68
64	-22.389	92
65	-22.271	79
66	-22.153	91
67	-22.035	113
68	-21.917	143
69	-21.799	143
70	-21.681	154
71	-21.563000000000002	197
72	-21.445	221
73	-21.326999999999998	219
74	-21.209	268
75	-21.091	262
76	-20.973	320
77	-20.855	333
78	-20.737000000000002	352
79	-20.619	408
80	-20.501	526
81	-20.383000000000003	531
82	-20.265	605
83	-20.147	664
84	-20.029	710
85	-19.911	834
86	-19.793	973
87	-19.675	1016
88	-19.557000000000002	1148
89	-19.439	1232
90	-19.320999999999998	1374
91	-19.203000000000003	1566
92	-19.085	1843
93	-18.967	1940
94	-18.849	2274
95	-18.731	2606
96	-18.613	2897
97	-18.495	3245
98	-18.377000000000002	3614
99	-18.259	4104
100	-18.141	4604
101	-18.023000000000003	5411
102	-17.905	5954
103	-17.787	6896
104	-17.669	7905
105	-17.551000000000002	8846
106	-17.433	10208
107	-17.315	11714
108	-17.197000000000003	13110
109	-17.079	15112
110	-16.961	16991
111	-16.843	19362
112	-16.725	21929
113	-16.607	24483
114	-16.489	27849
115	-16.371000000000002	30927
116	-16.253	34620
117	-16.135	38930
118	-16.017000000000003	43177
119	-15.899000000000001	48196
120	-15.781	53189
121	-15.663	58462
122	-15.545	64733
123	-15.427000000000001	69928
124	-15.309000000000001	75935
125	-15.191	82953
126	-15.073	89605
127	-14.955	97332
128	-14.837000000000002	103910
129	-14.719000000000001	111213
130	-14.601	118432
131	-14.483	125624
132	-14.365	133922
133	-14.247000000000002	141999
134	-14.129000000000001	148887
135	-14.011000000000001	156408
136	-13.893	163276
137	-13.775000000000002	170665
138	-13.657	178663
139	-13.539000000000001	184094
140	-13.421	192564
141	-13.303	198257
142	-13.185000000000002	202364
143	-13.067	208377
144	-12.949000000000002	212999
145	-12.831	217833
146	-12.713000000000001	223822
147	-12.595000000000002	228526
148	-12.477	232909
149	-12.359000000000002	238029
150	-12.241	242154
151	-12.123000000000001	243631
152	-12.005000000000003	248191
153	-11.887	247213
154	-11.769000000000002	251625
155	-11.651	251450
156	-11.533000000000001	255146
157	-11.415000000000003	255447
158	-11.297	256009
159	-11.179000000000002	257324
160	-11.061	258907
161	-10.943000000000001	262358
162	-10.825	256928
163	-10.707	262321
164	-10.589000000000002	260498
165	-10.471	258341
166	-10.353000000000002	258348
167	-10.235	254514
168	-10.117	253831
169	-9.999000000000002	253248
170	-9.881	251887
171	-9.763000000000002	250260
172	-9.645	248545
173	-9.527000000000001	247875
174	-9.409000000000002	247000
175	-9.291	246137
176	-9.173000000000002	242960
177	-9.055	241780
178	-8.937000000000001	240084
179	-8.819000000000003	237481
180	-8.701	236574
181	-8.583000000000002	232072
182	-8.465	230876
183	-8.347000000000001	229494
184	-8.229000000000003	226231
185	-8.111	224363
186	-7.993000000000002	221842
187	-7.875	218278
188	-7.7570000000000014	216571
189	-7.639000000000003	214431
190	-7.521000000000001	211907
191	-7.403000000000002	212169
192	-7.285	208133
193	-7.167000000000002	207005
194	-7.0489999999999995	204633
195	-6.931000000000001	202327
196	-6.813000000000002	199831
197	-6.695	198699
198	-6.577000000000002	196933
199	-6.459	193379
200	-6.341000000000001	190086
201	-6.2230000000000025	188394
202	-6.105	185004
203	-5.987000000000002	181052
204	-5.869	178996
205	-5.751000000000001	179740
206	-5.633000000000003	178379
207	-5.515000000000001	173252
208	-5.397000000000002	171247
209	-5.279	168163
210	-5.161000000000001	166414
211	-5.043000000000003	164009
212	-4.925000000000001	162270
213	-4.807000000000002	159024
214	-4.689	157022
215	-4.5710000000000015	154551
216	-4.453000000000003	152861
217	-4.335000000000001	150016
218	-4.217000000000002	147905
219	-4.099	145763
220	-3.9810000000000016	144146
221	-3.863000000000003	142648
222	-3.745000000000001	140472
223	-3.6270000000000024	138767
224	-3.5090000000000003	135872
225	-3.391000000000002	134569
226	-3.2729999999999997	132031
227	-3.155000000000001	129849
228	-3.0370000000000026	128223
229	-2.9190000000000005	125655
230	-2.801000000000002	124846
231	-2.683	123073
232	-2.5650000000000013	120831
233	-2.4470000000000027	119051
234	-2.3290000000000006	116639
235	-2.211000000000002	115339
236	-2.093	113522
237	-1.9750000000000014	111126
238	-1.8570000000000029	110057
239	-1.7390000000000008	108519
240	-1.6210000000000022	106294
241	-1.5030000000000001	105236
242	-1.3850000000000016	102663
243	-1.267000000000003	101137
244	-1.149000000000001	99569
245	-1.0310000000000024	97484
