#
# Log of merge statistics
#
# quorum=   0.7 commonality=   0.4 noise=4.0 nrank=200.0
#
# N,rows,cols,lcnt,rcnt,size,sparsity,entropy,ranked-mi,mmt-q
42	15117	999268	22942644	22942644	2257427	12.708148	16.471929	6.8339138	11.216309
43	15118	998271	22942644	22942644	2242067	12.716654	16.439379	7.6655930	11.195937
44	15119	998165	22942644	22942644	2239868	12.718012	16.437278	7.3553695	11.195863
45	15120	998039	22942644	22942644	2239435	12.718204	16.436432	7.1486043	11.195879
46	15121	998712	22942644	22942644	2228209	12.726522	16.415217	6.7445672	11.201994
47	15122	998807	22942644	22942644	2228108	12.726820	16.415048	7.3664013	11.201938
48	15123	999279	22942644	22942644	2227587	12.727934	16.413051	6.6585423	11.201238
49	15124	999198	22942644	22942644	2227355	12.728063	16.412964	6.6402656	11.201195
50	15125	999802	22942644	22942644	2223838	12.731310	16.406344	7.3511132	11.200578
51	15126	998865	22942644	22942644	2221181	12.731778	16.404120	6.6144185	11.198321
52	15127	989226	22942644	22942644	2195465	12.734684	16.388278	6.5635291	11.139836
53	15128	990454	22942644	22942644	2193665	12.737752	16.374882	6.5330348	11.141790
54	15129	990692	22942644	22942644	2193183	12.738511	16.372562	6.5322324	11.141315
55	15130	990815	22942644	22942644	2190937	12.740264	16.367765	6.5369694	11.140853
56	15131	990164	22942644	22942644	2188838	12.740794	16.368373	6.5008062	11.140401
57	15132	988346	22942644	22942644	2174761	12.747546	16.356444	6.4893635	11.139042
58	15133	988179	22942644	22942644	2174192	12.747775	16.355785	6.4743708	11.138722
59	15134	988046	22942644	22942644	2173468	12.748157	16.355315	6.4622462	11.138735
60	15134	987705	22942644	22942644	2172761	12.748128	16.356143	6.4364657	11.138248
61	15135	987758	22942644	22942644	2172614	12.748399	16.355381	6.2736599	11.138213
62	15136	987482	22942644	22942644	2170438	12.749537	16.352651	6.2725445	11.138099
63	15137	987923	22942644	22942644	2168555	12.751528	16.349765	6.2460530	11.138697
64	15138	988272	22942644	22942644	2167428	12.752883	16.348172	6.2223729	11.138531
65	15139	988245	22942644	22942644	2167348	12.752992	16.348355	8.0113132	11.138299
66	15140	988224	22942644	22942644	2167136	12.753198	16.348058	7.0039540	11.138218
67	15140	988166	22942644	22942644	2167018	12.753192	16.347948	6.1799350	11.138153
68	15141	988179	22942644	22942644	2166368	12.753739	16.347867	6.1502963	11.138791
69	15142	988350	22942644	22942644	2166230	12.754176	16.347376	6.1197230	11.138813
70	15143	986822	22942644	22942644	2162137	12.754767	16.351806	6.1162005	11.133443
71	15144	986557	22942644	22942644	2159047	12.756538	16.347043	6.1057923	11.133221
72	15145	986491	22942644	22942644	2158374	12.756987	16.345985	8.2631051	11.133417
73	15146	986021	22942644	22942644	2157427	12.757028	16.350979	6.6142396	11.133190
74	15147	986055	22942644	22942644	2157275	12.757274	16.350821	6.5710270	11.133247
75	15148	986720	22942644	22942644	2157078	12.758474	16.349223	6.4826799	11.133175
76	15149	987822	22942644	22942644	2155520	12.761222	16.341215	6.8063038	11.134157
77	15150	987767	22942644	22942644	2152283	12.763405	16.338617	6.8495515	11.135978
78	15151	986735	22942644	22942644	2150949	12.762887	16.340147	6.9076792	11.134627
79	15152	986777	22942644	22942644	2150091	12.763619	16.339736	6.0715501	11.135534
80	15153	986771	22942644	22942644	2150018	12.763754	16.339545	8.2082903	11.135511
81	15153	986777	22942644	22942644	2149983	12.763787	16.338891	6.1058892	11.134658
82	15153	986777	22942644	22942644	2149974	12.763793	16.338872	6.0177120	11.134653
83	15154	986743	22942644	22942644	2149757	12.763984	16.337939	6.0029487	11.134209
84	15155	986748	22942644	22942644	2149434	12.764303	16.337801	6.5908048	11.134190
85	15155	986627	22942644	22942644	2149124	12.764334	16.337696	6.2059890	11.134169
86	15156	983645	22942644	22942644	2143902	12.763572	16.348431	8.9298194	11.125180
87	15155	983638	22942644	22942644	2143896	12.763471	16.348380	6.5492673	11.125122
88	15156	983688	22942644	22942644	2143529	12.763886	16.348094	6.0620252	11.125075
89	15156	983639	22942644	22942644	2143071	12.764123	16.347596	5.9986434	11.125006
90	15157	983443	22942644	22942644	2142104	12.764581	16.347689	5.9398404	11.124622
91	15158	983484	22942644	22942644	2140010	12.766148	16.339045	5.9175124	11.125175
92	15159	983106	22942644	22942644	2139143	12.766273	16.338291	5.8956450	11.124556
93	15160	982844	22942644	22942644	2138660	12.766309	16.337849	8.1580208	11.124307
94	15161	982784	22942644	22942644	2138477	12.766440	16.336983	6.0658528	11.123417
95	15162	982822	22942644	22942644	2138455	12.766606	16.336928	5.8827483	11.123410
96	15163	982910	22942644	22942644	2138294	12.766939	16.336586	5.8483527	11.123461
97	15164	983221	22942644	22942644	2137720	12.767877	16.333920	6.1848023	11.118275
98	15164	982933	22942644	22942644	2137512	12.767595	16.333698	7.0914023	11.117907
99	15165	982677	22942644	22942644	2136952	12.767693	16.333385	6.0601564	11.117871
100	15166	982636	22942644	22942644	2136798	12.767831	16.333110	5.7842146	11.117859
101	15166	982173	22942644	22942644	2135352	12.768128	16.330441	5.9561878	11.116548
102	15167	981888	22942644	22942644	2134861	12.768136	16.330229	5.8379088	11.116398
103	15168	981851	22942644	22942644	2133926	12.768809	16.328375	5.8377922	11.115945
104	15169	981716	22942644	22942644	2133191	12.769203	16.327852	5.7506720	11.115754
105	15170	981716	22942644	22942644	2133049	12.769394	16.327552	5.7304509	11.115737
106	15171	980077	22942644	22942644	2129904	12.769207	16.341309	5.7265587	11.098331
107	15172	979997	22942644	22942644	2128646	12.770037	16.339922	5.7140929	11.098284
108	15173	970417	22942644	22942644	2101850	12.774236	16.330601	6.2957114	10.999725
109	15174	970489	22942644	22942644	2101458	12.774707	16.330267	6.1981603	10.999867
110	15175	970526	22942644	22942644	2100829	12.775289	16.329955	6.4714893	10.999968
