#
# Log of dataset merge statistics
#
# quorum=   0.8 commonality=   0.2 noise=1.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,rows,cols,lcnt,rcnt,size,left-entropy,right-entropy,total-entropy,sparsity,mmt-entropy,top-pair-ranked-mi,top-pair-mi,mmt-q,nclasses,nsimilaries
1	15083	1043583	22942644	22942644	2777968	16.534961	8.5147856	19.463230	12.468151	18.221803	9.1671282	9.3887573	11.945777	0	20100
2	15084	1043599	22942644	22942644	2777581	16.535510	8.5172109	19.461355	12.468470	18.221231	9.3134328	9.6792358	11.946487	1	20101
3	15085	1043572	22942644	22942644	2776050	16.537973	8.5211940	19.459163	12.469324	18.222819	9.2836580	10.671603	11.952871	2	20902
4	15086	1043506	22942644	22942644	2775886	16.537661	8.5217827	19.458584	12.469413	18.222620	9.1680429	5.0354363	11.952735	3	21511
5	15087	1042500	22942644	22942644	2730389	16.564791	8.5636710	19.406961	12.491959	17.970813	9.4043813	4.8563398	11.967163	4	22126
6	15088	1040759	22942644	22942644	2698190	16.553257	8.5725660	19.349970	12.506758	17.762472	8.9573272	4.4433968	11.910922	5	22541
7	15089	1038188	22942644	22942644	2652366	16.533491	8.5723387	19.294507	12.527997	17.651674	9.3245683	5.0975674	11.887495	6	22960
8	15090	1035539	22942644	22942644	2641010	16.521685	8.5696154	19.273791	12.530597	17.596982	8.8371918	7.2369302	11.851018	7	23593
9	15091	1035013	22942644	22942644	2635459	16.521856	8.5728563	19.268281	12.532995	17.581365	8.9449185	5.7491756	11.850918	8	24020
10	15092	1034468	22942644	22942644	2586820	16.528711	8.5975582	19.228533	12.559206	17.458531	8.6984759	4.4617610	11.887164	9	24665
11	15092	1033577	22942644	22942644	2583463	16.520963	8.5933943	19.217897	12.559836	17.430358	9.8872785	11.147672	11.865226	9	25528
12	15093	1033364	22942644	22942644	2582883	16.520758	8.5943045	19.216664	12.559958	17.430128	8.6485298	4.4666874	11.865173	10	25968
13	15093	1032684	22942644	22942644	2580332	16.514584	8.5916353	19.207376	12.560434	17.407183	8.1945643	4.9841517	11.848149	10	26656
