#
# Log of dataset merge statistics
#
# quorum=   0.8 commonality=   0.2 noise=4.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,rows,cols,lcnt,rcnt,size,left-entropy,right-entropy,total-entropy,sparsity,mmt-entropy,top-pair-ranked-mi,top-pair-mi,mmt-q,nclasses,nsimilaries
1	15083	1043583	22942644	22942644	2777968	16.534961	8.5147856	19.463230	12.468151	18.221803	9.1671282	9.3887573	11.945777	0	20100
2	15084	1044949	22942644	22942644	2773384	16.539179	8.5185652	19.460303	12.472517	18.212145	9.4069435	9.8621683	11.948312	1	20300
3	15085	1044876	22942644	22942644	2773137	16.538427	8.5193425	19.458974	12.472640	18.211825	9.2804208	10.076630	11.948021	2	21102
4	15085	1044910	22942644	22942644	2773104	16.538106	8.5193461	19.458381	12.472704	18.211612	9.1594801	5.0330018	11.947826	2	21509
5	15086	1054994	22942644	22942644	2722279	16.565728	8.5425916	19.400494	12.513343	17.857540	9.3208013	4.7552456	11.936945	3	22124
6	15087	1054188	22942644	22942644	2692652	16.548783	8.5433282	19.344393	12.528123	17.689398	8.8551212	4.3946337	11.857947	4	22539
7	15088	1047948	22942644	22942644	2648309	16.519999	8.5340811	19.289426	12.543610	17.637325	9.2552156	5.1243814	11.832276	5	22970
8	15089	1044949	22942644	22942644	2637504	16.507405	8.5297256	19.268958	12.545469	17.588573	8.7621753	7.2496400	11.796439	6	23812
9	15090	1044811	22942644	22942644	2632410	16.507226	8.5319957	19.263605	12.548163	17.584797	8.9500826	5.8273907	11.796165	7	24239
10	15091	1049874	22942644	22942644	2619215	16.522725	8.5511287	19.248119	12.562482	17.477666	8.6208058	4.4968348	11.823702	8	24884
11	15091	1048343	22942644	22942644	2615090	16.513974	8.5457468	19.237351	12.562651	17.452687	9.9541793	11.481439	11.801047	8	25542
12	15092	1048262	22942644	22942644	2614876	16.513710	8.5465335	19.236268	12.562753	17.452524	8.5715796	4.5055424	11.800956	9	25982
13	15092	1046674	22942644	22942644	2610460	16.506256	8.5421248	19.226441	12.563004	17.438698	8.1005125	4.6759365	11.781995	9	26862
14	15093	1047019	22942644	22942644	2606247	16.505957	8.5494871	19.216418	12.565906	17.417109	8.0515847	5.0006668	11.770987	10	27309
15	15094	1046942	22942644	22942644	2604090	16.506912	8.5564167	19.208166	12.567090	17.410664	8.0047651	4.8188446	11.773078	11	27760
16	15095	1047064	22942644	22942644	2603817	16.506148	8.5573783	19.206167	12.567505	17.407093	7.8506916	4.1922158	11.772013	12	28441
17	15096	1051654	22942644	22942644	2593566	16.515600	8.5686165	19.191301	12.579602	17.332523	7.7661585	6.2534125	11.772721	13	28900
18	15097	1052191	22942644	22942644	2592852	16.517041	8.5711520	19.189765	12.580831	17.301892	7.7664501	5.4150526	11.774880	14	29363
